'Elapsed time','ECG 1','ECG 2','ECG 3','ECG 4'
'0:05.530',-0.020,-0.570,-0.940,-0.650
'0:05.532',-0.050,-0.530,-0.910,-0.620
'0:05.534',-0.050,-0.520,-0.890,-0.620
'0:05.536',-0.030,-0.500,-0.870,-0.620
'0:05.538',-0.010,-0.500,-0.860,-0.620
'0:05.540',0.000,-0.510,-0.840,-0.630
'0:05.542',0.020,-0.510,-0.840,-0.640
'0:05.544',0.020,-0.500,-0.810,-0.620
'0:05.546',0.020,-0.470,-0.790,-0.580
'0:05.548',0.030,-0.470,-0.780,-0.570
'0:05.550',0.040,-0.480,-0.780,-0.570
'0:05.552',0.060,-0.470,-0.780,-0.580
'0:05.554',0.080,-0.480,-0.780,-0.580
'0:05.556',0.090,-0.470,-0.770,-0.580
'0:05.558',0.090,-0.450,-0.760,-0.570
'0:05.560',0.090,-0.420,-0.740,-0.540
'0:05.562',0.100,-0.410,-0.720,-0.540
'0:05.564',0.120,-0.410,-0.710,-0.520
'0:05.566',0.120,-0.410,-0.690,-0.510
'0:05.568',0.130,-0.400,-0.670,-0.510
'0:05.570',0.160,-0.390,-0.650,-0.500
'0:05.572',0.170,-0.390,-0.620,-0.480
'0:05.574',0.160,-0.370,-0.590,-0.470
'0:05.576',0.150,-0.370,-0.580,-0.480
'0:05.578',0.160,-0.360,-0.580,-0.480
'0:05.580',0.170,-0.350,-0.580,-0.490
'0:05.582',0.170,-0.340,-0.580,-0.490
'0:05.584',0.180,-0.320,-0.580,-0.490
'0:05.586',0.180,-0.290,-0.560,-0.480
'0:05.588',0.170,-0.270,-0.540,-0.480
'0:05.590',0.180,-0.260,-0.530,-0.500
'0:05.592',0.190,-0.260,-0.520,-0.520
'0:05.594',0.210,-0.270,-0.510,-0.530
'0:05.596',0.230,-0.270,-0.500,-0.530
'0:05.598',0.230,-0.260,-0.490,-0.520
'0:05.600',0.210,-0.230,-0.470,-0.510
'0:05.602',0.210,-0.200,-0.460,-0.500
'0:05.604',0.240,-0.200,-0.470,-0.510
'0:05.606',0.260,-0.200,-0.480,-0.540
'0:05.608',0.280,-0.200,-0.490,-0.550
'0:05.610',0.290,-0.200,-0.480,-0.560
'0:05.612',0.310,-0.210,-0.470,-0.560
'0:05.614',0.300,-0.180,-0.440,-0.520
'0:05.616',0.280,-0.120,-0.400,-0.460
'0:05.618',0.310,-0.110,-0.400,-0.470
'0:05.620',0.350,-0.100,-0.400,-0.490
'0:05.622',0.370,-0.100,-0.410,-0.520
'0:05.624',0.390,-0.090,-0.420,-0.540
'0:05.626',0.400,-0.090,-0.430,-0.550
'0:05.628',0.410,-0.060,-0.420,-0.550
'0:05.630',0.410,-0.030,-0.400,-0.540
'0:05.632',0.410,-0.020,-0.400,-0.540
'0:05.634',0.440,-0.010,-0.400,-0.540
'0:05.636',0.460,0.000,-0.400,-0.560
'0:05.638',0.480,0.000,-0.410,-0.590
'0:05.640',0.500,0.010,-0.410,-0.610
'0:05.642',0.510,0.020,-0.390,-0.610
'0:05.644',0.500,0.040,-0.380,-0.580
'0:05.646',0.510,0.060,-0.380,-0.570
'0:05.648',0.520,0.060,-0.360,-0.560
'0:05.650',0.520,0.070,-0.340,-0.550
'0:05.652',0.530,0.090,-0.330,-0.550
'0:05.654',0.540,0.100,-0.330,-0.560
'0:05.656',0.530,0.130,-0.320,-0.560
'0:05.658',0.510,0.150,-0.300,-0.540
'0:05.660',0.500,0.130,-0.300,-0.530
'0:05.662',0.490,0.110,-0.300,-0.530
'0:05.664',0.470,0.090,-0.290,-0.510
'0:05.666',0.460,0.090,-0.290,-0.490
'0:05.668',0.450,0.090,-0.290,-0.490
'0:05.670',0.420,0.090,-0.280,-0.480
'0:05.672',0.400,0.110,-0.250,-0.460
'0:05.674',0.390,0.100,-0.240,-0.470
'0:05.676',0.380,0.060,-0.230,-0.460
'0:05.678',0.360,0.020,-0.230,-0.430
'0:05.680',0.330,-0.010,-0.220,-0.390
'0:05.682',0.270,-0.030,-0.200,-0.340
'0:05.684',0.210,-0.020,-0.190,-0.280
'0:05.686',0.170,-0.010,-0.160,-0.220
'0:05.688',0.150,-0.030,-0.150,-0.210
'0:05.690',0.110,-0.060,-0.150,-0.210
'0:05.692',0.060,-0.090,-0.140,-0.190
'0:05.694',0.020,-0.120,-0.130,-0.160
'0:05.696',-0.020,-0.160,-0.120,-0.120
'0:05.698',-0.080,-0.180,-0.100,-0.060
'0:05.700',-0.140,-0.160,-0.060,0.010
'0:05.702',-0.170,-0.170,-0.040,0.040
'0:05.704',-0.190,-0.200,-0.040,0.040
'0:05.706',-0.210,-0.240,-0.040,0.050
'0:05.708',-0.230,-0.260,-0.040,0.070
'0:05.710',-0.240,-0.280,-0.040,0.100
'0:05.712',-0.270,-0.290,-0.020,0.140
'0:05.714',-0.310,-0.260,-0.010,0.180
'0:05.716',-0.330,-0.260,-0.010,0.200
'0:05.718',-0.330,-0.280,0.000,0.220
'0:05.720',-0.340,-0.290,0.000,0.240
'0:05.722',-0.350,-0.300,0.000,0.230
'0:05.724',-0.350,-0.310,-0.010,0.220
'0:05.726',-0.360,-0.310,0.000,0.220
'0:05.728',-0.370,-0.310,0.010,0.240
'0:05.730',-0.370,-0.320,0.010,0.250
'0:05.732',-0.370,-0.330,0.000,0.250
'0:05.734',-0.370,-0.330,0.000,0.250
'0:05.736',-0.350,-0.330,0.000,0.250
'0:05.738',-0.340,-0.340,0.000,0.220
'0:05.740',-0.360,-0.320,0.020,0.210
'0:05.742',-0.390,-0.280,0.050,0.240
'0:05.744',-0.390,-0.270,0.060,0.250
'0:05.746',-0.380,-0.280,0.060,0.250
'0:05.748',-0.370,-0.280,0.050,0.240
'0:05.750',-0.370,-0.280,0.040,0.240
'0:05.752',-0.370,-0.280,0.030,0.240
'0:05.754',-0.370,-0.260,0.020,0.250
'0:05.756',-0.370,-0.220,0.040,0.250
'0:05.758',-0.360,-0.220,0.040,0.230
'0:05.760',-0.340,-0.240,0.050,0.220
'0:05.762',-0.330,-0.260,0.040,0.220
'0:05.764',-0.330,-0.270,0.030,0.210
'0:05.766',-0.330,-0.270,0.020,0.210
'0:05.768',-0.340,-0.250,0.030,0.230
'0:05.770',-0.360,-0.220,0.040,0.270
'0:05.772',-0.360,-0.210,0.040,0.260
'0:05.774',-0.350,-0.200,0.020,0.250
'0:05.776',-0.330,-0.200,0.020,0.240
'0:05.778',-0.320,-0.210,0.010,0.240
'0:05.780',-0.310,-0.210,0.000,0.220
'0:05.782',-0.320,-0.190,0.010,0.240
'0:05.784',-0.350,-0.150,0.040,0.280
'0:05.786',-0.360,-0.150,0.050,0.270
'0:05.788',-0.340,-0.160,0.040,0.250
'0:05.790',-0.330,-0.180,0.030,0.240
'0:05.792',-0.310,-0.200,0.010,0.230
'0:05.794',-0.310,-0.210,0.000,0.220
'0:05.796',-0.310,-0.200,0.000,0.220
'0:05.798',-0.320,-0.170,0.010,0.240
'0:05.800',-0.320,-0.160,0.010,0.250
'0:05.802',-0.310,-0.150,0.010,0.230
'0:05.804',-0.300,-0.170,0.010,0.200
'0:05.806',-0.290,-0.180,0.010,0.180
'0:05.808',-0.270,-0.190,0.000,0.170
'0:05.810',-0.260,-0.180,0.000,0.160
'0:05.812',-0.260,-0.160,0.010,0.190
'0:05.814',-0.260,-0.150,0.020,0.190
'0:05.816',-0.250,-0.150,0.030,0.200
'0:05.818',-0.240,-0.160,0.030,0.210
'0:05.820',-0.230,-0.160,0.030,0.200
'0:05.822',-0.220,-0.150,0.020,0.170
'0:05.824',-0.220,-0.130,0.010,0.170
'0:05.826',-0.230,-0.100,0.010,0.200
'0:05.828',-0.230,-0.100,0.030,0.210
'0:05.830',-0.230,-0.110,0.030,0.200
'0:05.832',-0.230,-0.110,0.030,0.190
'0:05.834',-0.210,-0.110,0.020,0.190
'0:05.836',-0.190,-0.120,0.010,0.180
'0:05.838',-0.180,-0.120,0.000,0.170
'0:05.840',-0.200,-0.090,0.030,0.190
'0:05.842',-0.200,-0.090,0.040,0.190
'0:05.844',-0.190,-0.110,0.030,0.170
'0:05.846',-0.180,-0.110,0.030,0.170
'0:05.848',-0.180,-0.100,0.030,0.170
'0:05.850',-0.180,-0.100,0.020,0.170
'0:05.852',-0.160,-0.100,0.010,0.170
'0:05.854',-0.160,-0.070,0.030,0.180
'0:05.856',-0.160,-0.060,0.030,0.170
'0:05.858',-0.150,-0.060,0.020,0.140
'0:05.860',-0.150,-0.070,0.010,0.120
'0:05.862',-0.130,-0.070,0.010,0.120
'0:05.864',-0.120,-0.070,0.000,0.120
'0:05.866',-0.120,-0.070,0.000,0.130
'0:05.868',-0.130,-0.060,0.020,0.180
'0:05.870',-0.130,-0.060,0.040,0.190
'0:05.872',-0.130,-0.070,0.040,0.160
'0:05.874',-0.130,-0.080,0.040,0.130
'0:05.876',-0.120,-0.090,0.040,0.120
'0:05.878',-0.120,-0.110,0.040,0.110
'0:05.880',-0.120,-0.110,0.050,0.110
'0:05.882',-0.140,-0.090,0.070,0.140
'0:05.884',-0.140,-0.090,0.070,0.150
'0:05.886',-0.140,-0.090,0.070,0.140
'0:05.888',-0.130,-0.090,0.070,0.130
'0:05.890',-0.130,-0.100,0.060,0.110
'0:05.892',-0.130,-0.120,0.060,0.100
'0:05.894',-0.130,-0.120,0.060,0.110
'0:05.896',-0.140,-0.110,0.070,0.160
'0:05.898',-0.160,-0.100,0.090,0.180
'0:05.900',-0.150,-0.100,0.090,0.180
'0:05.902',-0.140,-0.100,0.070,0.160
'0:05.904',-0.130,-0.080,0.050,0.140
'0:05.906',-0.120,-0.070,0.040,0.130
'0:05.908',-0.110,-0.070,0.030,0.110
'0:05.910',-0.130,-0.050,0.030,0.120
'0:05.912',-0.120,-0.040,0.040,0.130
'0:05.914',-0.110,-0.050,0.040,0.110
'0:05.916',-0.100,-0.050,0.030,0.100
'0:05.918',-0.100,-0.030,0.030,0.090
'0:05.920',-0.080,-0.020,0.020,0.080
'0:05.922',-0.070,-0.020,0.020,0.070
'0:05.924',-0.080,0.000,0.040,0.070
'0:05.926',-0.070,0.000,0.030,0.080
'0:05.928',-0.060,0.000,0.020,0.080
'0:05.930',-0.040,0.000,0.020,0.070
'0:05.932',-0.030,0.000,0.020,0.070
'0:05.934',-0.030,0.010,0.010,0.060
'0:05.936',-0.010,0.020,0.010,0.050
'0:05.938',-0.010,0.040,0.020,0.060
'0:05.940',-0.020,0.050,0.040,0.060
'0:05.942',-0.010,0.020,0.030,0.040
'0:05.944',0.010,0.010,0.020,0.030
'0:05.946',0.030,0.010,0.030,0.030
'0:05.948',0.030,0.020,0.040,0.020
'0:05.950',0.030,0.030,0.040,0.020
'0:05.952',0.020,0.050,0.050,0.030
'0:05.954',0.020,0.060,0.040,0.030
'0:05.956',0.040,0.040,0.040,0.020
'0:05.958',0.060,0.020,0.030,0.000
'0:05.960',0.070,0.010,0.030,0.000
'0:05.962',0.080,0.000,0.030,0.000
'0:05.964',0.060,0.000,0.030,0.000
'0:05.966',0.030,0.030,0.050,0.020
'0:05.968',0.030,0.050,0.060,0.040
'0:05.970',0.030,0.040,0.060,0.030
'0:05.972',0.040,0.030,0.040,0.000
'0:05.974',0.050,0.040,0.020,-0.010
'0:05.976',0.060,0.030,0.010,-0.020
'0:05.978',0.060,0.010,0.010,-0.010
'0:05.980',0.020,0.030,0.040,0.000
'0:05.982',0.000,0.050,0.060,0.020
'0:05.984',-0.010,0.040,0.060,0.020
'0:05.986',0.000,0.030,0.040,0.010
'0:05.988',0.000,0.030,0.040,0.000
'0:05.990',0.010,0.040,0.040,0.000
'0:05.992',0.020,0.040,0.040,0.000
'0:05.994',0.000,0.050,0.060,0.040
'0:05.996',0.000,0.050,0.080,0.080
'0:05.998',0.000,0.040,0.080,0.100
'0:06.000',0.000,0.030,0.080,0.100
'0:06.002',0.000,0.030,0.080,0.090
'0:06.004',0.000,0.030,0.090,0.080
'0:06.006',0.000,0.030,0.090,0.060
'0:06.008',0.000,0.060,0.100,0.060
'0:06.010',-0.010,0.060,0.100,0.080
'0:06.012',-0.010,0.050,0.110,0.090
'0:06.014',-0.020,0.050,0.110,0.110
'0:06.016',-0.030,0.060,0.120,0.110
'0:06.018',-0.030,0.080,0.130,0.120
'0:06.020',-0.030,0.080,0.130,0.130
'0:06.022',-0.050,0.100,0.140,0.150
'0:06.024',-0.060,0.120,0.140,0.160
'0:06.026',-0.060,0.120,0.120,0.150
'0:06.028',-0.060,0.110,0.120,0.150
'0:06.030',-0.070,0.090,0.120,0.160
'0:06.032',-0.090,0.090,0.120,0.160
'0:06.034',-0.090,0.080,0.110,0.140
'0:06.036',-0.090,0.110,0.120,0.150
'0:06.038',-0.110,0.130,0.120,0.140
'0:06.040',-0.100,0.120,0.110,0.110
'0:06.042',-0.080,0.100,0.100,0.100
'0:06.044',-0.060,0.090,0.090,0.100
'0:06.046',-0.050,0.080,0.080,0.100
'0:06.048',-0.050,0.070,0.080,0.100
'0:06.050',-0.050,0.080,0.090,0.110
'0:06.052',-0.050,0.100,0.090,0.130
'0:06.054',-0.040,0.100,0.090,0.130
'0:06.056',-0.040,0.090,0.080,0.100
'0:06.058',-0.020,0.080,0.070,0.080
'0:06.060',-0.010,0.070,0.050,0.070
'0:06.062',0.000,0.050,0.040,0.070
'0:06.064',0.000,0.070,0.040,0.070
'0:06.066',0.000,0.080,0.050,0.080
'0:06.068',0.000,0.080,0.050,0.080
'0:06.070',0.020,0.070,0.040,0.050
'0:06.072',0.050,0.070,0.030,0.030
'0:06.074',0.070,0.070,0.040,0.010
'0:06.076',0.100,0.060,0.030,0.010
'0:06.078',0.100,0.060,0.030,0.040
'0:06.080',0.100,0.070,0.030,0.060
'0:06.082',0.110,0.080,0.020,0.040
'0:06.084',0.140,0.080,-0.010,0.000
'0:06.086',0.180,0.080,-0.050,-0.040
'0:06.088',0.230,0.070,-0.100,-0.120
'0:06.090',0.280,0.050,-0.160,-0.200
'0:06.092',0.330,0.040,-0.230,-0.260
'0:06.094',0.330,0.030,-0.240,-0.260
'0:06.096',0.330,0.040,-0.220,-0.240
'0:06.098',0.330,0.080,-0.110,-0.160
'0:06.100',0.310,0.140,0.070,0.000
'0:06.102',0.260,0.250,0.330,0.200
'0:06.104',0.250,0.440,0.670,0.430
'0:06.106',0.290,0.730,1.080,0.670
'0:06.108',0.350,1.070,1.550,0.940
'0:06.110',0.440,1.450,2.060,1.240
'0:06.112',0.520,1.860,2.620,1.580
'0:06.114',0.560,2.290,3.220,1.940
'0:06.116',0.590,2.730,3.820,2.330
'0:06.118',0.620,3.160,4.370,2.680
'0:06.120',0.660,3.550,4.810,2.960
'0:06.122',0.690,3.830,5.080,3.120
'0:06.124',0.710,3.950,5.190,3.160
'0:06.126',0.690,3.940,5.120,3.110
'0:06.128',0.610,3.740,4.810,2.960
'0:06.130',0.420,3.280,4.280,2.710
'0:06.132',0.190,2.670,3.600,2.410
'0:06.134',-0.010,2.080,2.890,2.080
'0:06.136',-0.130,1.570,2.250,1.730
'0:06.138',-0.180,1.130,1.710,1.360
'0:06.140',-0.170,0.790,1.240,1.010
'0:06.142',-0.130,0.510,0.840,0.720
'0:06.144',-0.080,0.280,0.500,0.470
'0:06.146',-0.040,0.090,0.210,0.250
'0:06.148',-0.020,-0.030,-0.030,0.060
'0:06.150',-0.010,-0.140,-0.230,-0.080
'0:06.152',0.010,-0.250,-0.390,-0.220
'0:06.154',0.040,-0.330,-0.520,-0.350
'0:06.156',0.060,-0.400,-0.650,-0.480
'0:06.158',0.100,-0.460,-0.740,-0.590
'0:06.160',0.140,-0.510,-0.820,-0.660
'0:06.162',0.170,-0.540,-0.880,-0.690
'0:06.164',0.170,-0.540,-0.910,-0.710
'0:06.166',0.180,-0.560,-0.940,-0.740
'0:06.168',0.200,-0.580,-0.980,-0.780
'0:06.170',0.220,-0.580,-1.030,-0.810
'0:06.172',0.230,-0.580,-1.060,-0.840
'0:06.174',0.240,-0.590,-1.070,-0.880
'0:06.176',0.240,-0.580,-1.070,-0.880
'0:06.178',0.230,-0.570,-1.050,-0.860
'0:06.180',0.240,-0.570,-1.040,-0.850
'0:06.182',0.240,-0.570,-1.020,-0.850
'0:06.184',0.250,-0.560,-1.010,-0.840
'0:06.186',0.260,-0.560,-1.010,-0.850
'0:06.188',0.260,-0.550,-1.010,-0.870
'0:06.190',0.260,-0.520,-0.980,-0.870
'0:06.192',0.260,-0.500,-0.960,-0.860
'0:06.194',0.270,-0.500,-0.950,-0.840
'0:06.196',0.270,-0.500,-0.940,-0.830
'0:06.198',0.270,-0.500,-0.930,-0.810
'0:06.200',0.260,-0.490,-0.920,-0.790
'0:06.202',0.260,-0.490,-0.910,-0.770
'0:06.204',0.270,-0.480,-0.890,-0.750
'0:06.206',0.260,-0.450,-0.870,-0.720
'0:06.208',0.260,-0.450,-0.860,-0.710
'0:06.210',0.270,-0.460,-0.850,-0.710
'0:06.212',0.270,-0.480,-0.830,-0.720
'0:06.214',0.260,-0.480,-0.800,-0.720
'0:06.216',0.240,-0.460,-0.780,-0.710
'0:06.218',0.230,-0.450,-0.760,-0.690
'0:06.220',0.210,-0.430,-0.740,-0.650
'0:06.222',0.200,-0.420,-0.730,-0.650
'0:06.224',0.190,-0.420,-0.730,-0.650
'0:06.226',0.200,-0.420,-0.730,-0.640
'0:06.228',0.200,-0.420,-0.720,-0.620
'0:06.230',0.190,-0.410,-0.720,-0.600
'0:06.232',0.180,-0.390,-0.710,-0.570
'0:06.234',0.160,-0.370,-0.700,-0.540
'0:06.236',0.140,-0.370,-0.690,-0.540
'0:06.238',0.140,-0.360,-0.690,-0.550
'0:06.240',0.150,-0.370,-0.680,-0.560
'0:06.242',0.160,-0.370,-0.670,-0.560
'0:06.244',0.160,-0.360,-0.660,-0.540
'0:06.246',0.150,-0.330,-0.640,-0.510
'0:06.248',0.130,-0.290,-0.610,-0.470
'0:06.250',0.120,-0.280,-0.580,-0.470
'0:06.252',0.120,-0.280,-0.570,-0.470
'0:06.254',0.120,-0.280,-0.560,-0.480
'0:06.256',0.140,-0.290,-0.570,-0.500
'0:06.258',0.160,-0.290,-0.580,-0.510
'0:06.260',0.150,-0.280,-0.570,-0.510
'0:06.262',0.140,-0.240,-0.550,-0.490
'0:06.264',0.130,-0.230,-0.550,-0.480
'0:06.266',0.130,-0.220,-0.540,-0.490
'0:06.268',0.150,-0.210,-0.540,-0.490
'0:06.270',0.190,-0.210,-0.530,-0.510
'0:06.272',0.200,-0.210,-0.530,-0.540
'0:06.274',0.200,-0.180,-0.520,-0.550
'0:06.276',0.200,-0.150,-0.510,-0.530
'0:06.278',0.220,-0.140,-0.520,-0.530
'0:06.280',0.220,-0.150,-0.530,-0.530
'0:06.282',0.220,-0.140,-0.530,-0.530
'0:06.284',0.230,-0.130,-0.530,-0.530
'0:06.286',0.260,-0.110,-0.530,-0.550
'0:06.288',0.290,-0.100,-0.540,-0.560
'0:06.290',0.310,-0.080,-0.530,-0.560
'0:06.292',0.330,-0.080,-0.540,-0.580
'0:06.294',0.340,-0.080,-0.540,-0.590
'0:06.296',0.350,-0.060,-0.530,-0.600
'0:06.298',0.360,-0.050,-0.520,-0.600
'0:06.300',0.390,-0.030,-0.510,-0.610
'0:06.302',0.410,-0.010,-0.510,-0.610
'0:06.304',0.400,0.020,-0.500,-0.610
'0:06.306',0.420,0.050,-0.500,-0.630
'0:06.308',0.450,0.050,-0.500,-0.650
'0:06.310',0.470,0.060,-0.490,-0.660
'0:06.312',0.490,0.070,-0.470,-0.650
'0:06.314',0.500,0.070,-0.450,-0.650
'0:06.316',0.500,0.100,-0.420,-0.630
'0:06.318',0.500,0.150,-0.400,-0.600
'0:06.320',0.500,0.160,-0.390,-0.580
'0:06.322',0.510,0.150,-0.390,-0.590
'0:06.324',0.520,0.150,-0.390,-0.610
'0:06.326',0.540,0.140,-0.380,-0.620
'0:06.328',0.550,0.140,-0.360,-0.630
'0:06.330',0.540,0.130,-0.350,-0.600
'0:06.332',0.490,0.150,-0.320,-0.540
'0:06.334',0.470,0.150,-0.300,-0.530
'0:06.336',0.470,0.130,-0.290,-0.530
'0:06.338',0.470,0.110,-0.290,-0.520
'0:06.340',0.470,0.090,-0.300,-0.510
'0:06.342',0.450,0.070,-0.290,-0.500
'0:06.344',0.420,0.080,-0.290,-0.470
'0:06.346',0.370,0.100,-0.270,-0.410
'0:06.348',0.330,0.090,-0.260,-0.390
'0:06.350',0.300,0.060,-0.250,-0.370
'0:06.352',0.280,0.030,-0.230,-0.340
'0:06.354',0.260,0.010,-0.210,-0.320
'0:06.356',0.230,-0.010,-0.200,-0.310
'0:06.358',0.190,-0.030,-0.190,-0.280
'0:06.360',0.140,-0.040,-0.160,-0.210
'0:06.362',0.100,-0.070,-0.140,-0.170
'0:06.364',0.050,-0.100,-0.130,-0.140
'0:06.366',0.000,-0.120,-0.120,-0.110
'0:06.368',-0.030,-0.140,-0.100,-0.080
'0:06.370',-0.070,-0.170,-0.090,-0.030
'0:06.372',-0.090,-0.180,-0.080,0.000
'0:06.374',-0.140,-0.160,-0.050,0.060
'0:06.376',-0.170,-0.170,-0.040,0.080
'0:06.378',-0.180,-0.190,-0.030,0.100
'0:06.380',-0.200,-0.210,-0.020,0.120
'0:06.382',-0.230,-0.220,-0.010,0.150
'0:06.384',-0.260,-0.230,-0.010,0.170
'0:06.386',-0.280,-0.230,0.000,0.190
'0:06.388',-0.310,-0.210,0.030,0.210
'0:06.390',-0.320,-0.230,0.040,0.210
'0:06.392',-0.310,-0.240,0.030,0.210
'0:06.394',-0.300,-0.250,0.020,0.220
'0:06.396',-0.310,-0.270,0.020,0.230
'0:06.398',-0.320,-0.270,0.040,0.230
'0:06.400',-0.350,-0.260,0.050,0.250
'0:06.402',-0.370,-0.230,0.060,0.290
'0:06.404',-0.370,-0.240,0.070,0.280
'0:06.406',-0.370,-0.250,0.070,0.260
'0:06.408',-0.370,-0.250,0.060,0.240
'0:06.410',-0.360,-0.250,0.060,0.230
'0:06.412',-0.350,-0.260,0.050,0.220
'0:06.414',-0.370,-0.250,0.060,0.230
'0:06.416',-0.400,-0.210,0.080,0.260
'0:06.418',-0.400,-0.190,0.090,0.270
'0:06.420',-0.390,-0.190,0.090,0.270
'0:06.422',-0.390,-0.190,0.090,0.250
'0:06.424',-0.360,-0.190,0.080,0.220
'0:06.426',-0.340,-0.190,0.070,0.210
'0:06.428',-0.340,-0.190,0.070,0.210
'0:06.430',-0.350,-0.160,0.070,0.250
'0:06.432',-0.360,-0.160,0.070,0.260
'0:06.434',-0.370,-0.170,0.060,0.270
'0:06.436',-0.360,-0.190,0.050,0.260
'0:06.438',-0.350,-0.220,0.040,0.230
'0:06.440',-0.340,-0.230,0.030,0.210
'0:06.442',-0.340,-0.230,0.020,0.200
'0:06.444',-0.350,-0.190,0.040,0.230
'0:06.446',-0.340,-0.170,0.060,0.250
'0:06.448',-0.340,-0.170,0.060,0.240
'0:06.450',-0.340,-0.170,0.050,0.230
'0:06.452',-0.340,-0.180,0.030,0.210
'0:06.454',-0.330,-0.180,0.020,0.190
'0:06.456',-0.320,-0.170,0.020,0.180
'0:06.458',-0.330,-0.120,0.040,0.180
'0:06.460',-0.320,-0.110,0.050,0.170
'0:06.462',-0.290,-0.120,0.020,0.170
'0:06.464',-0.290,-0.120,0.000,0.160
'0:06.466',-0.290,-0.120,0.000,0.170
'0:06.468',-0.270,-0.120,0.000,0.170
'0:06.470',-0.260,-0.130,-0.010,0.150
'0:06.472',-0.260,-0.110,-0.010,0.140
'0:06.474',-0.240,-0.100,-0.010,0.130
'0:06.476',-0.220,-0.120,-0.010,0.110
'0:06.478',-0.210,-0.140,-0.020,0.110
'0:06.480',-0.200,-0.150,-0.020,0.100
'0:06.482',-0.210,-0.150,-0.010,0.090
'0:06.484',-0.210,-0.130,-0.010,0.090
'0:06.486',-0.210,-0.100,-0.010,0.100
'0:06.488',-0.210,-0.100,-0.020,0.100
'0:06.490',-0.200,-0.110,-0.030,0.080
'0:06.492',-0.180,-0.110,-0.030,0.070
'0:06.494',-0.170,-0.110,-0.030,0.070
'0:06.496',-0.150,-0.110,-0.020,0.060
'0:06.498',-0.150,-0.110,0.000,0.070
'0:06.500',-0.160,-0.080,0.010,0.100
'0:06.502',-0.160,-0.070,0.010,0.120
'0:06.504',-0.140,-0.080,0.010,0.120
'0:06.506',-0.130,-0.090,0.000,0.090
'0:06.508',-0.110,-0.090,0.000,0.070
'0:06.510',-0.110,-0.090,-0.010,0.060
'0:06.512',-0.110,-0.100,-0.010,0.060
'0:06.514',-0.130,-0.080,0.000,0.090
'0:06.516',-0.130,-0.080,0.000,0.090
'0:06.518',-0.120,-0.090,0.000,0.080
'0:06.520',-0.110,-0.100,0.000,0.070
'0:06.522',-0.110,-0.100,0.010,0.050
'0:06.524',-0.100,-0.090,0.010,0.030
'0:06.526',-0.090,-0.100,0.000,0.030
'0:06.528',-0.100,-0.080,0.000,0.040
'0:06.530',-0.100,-0.070,0.000,0.060
'0:06.532',-0.090,-0.070,0.000,0.070
'0:06.534',-0.090,-0.060,0.000,0.070
'0:06.536',-0.080,-0.070,0.000,0.050
'0:06.538',-0.070,-0.080,-0.010,0.040
'0:06.540',-0.060,-0.090,0.000,0.030
'0:06.542',-0.060,-0.080,0.000,0.050
'0:06.544',-0.060,-0.070,0.000,0.080
'0:06.546',-0.050,-0.070,0.000,0.080
'0:06.548',-0.050,-0.060,0.000,0.080
'0:06.550',-0.050,-0.050,0.000,0.080
'0:06.552',-0.040,-0.050,-0.010,0.080
'0:06.554',-0.020,-0.060,0.000,0.060
'0:06.556',-0.010,-0.040,0.010,0.060
'0:06.558',-0.010,-0.030,0.000,0.060
'0:06.560',-0.010,-0.040,0.000,0.050
'0:06.562',-0.010,-0.060,0.010,0.050
'0:06.564',-0.020,-0.060,0.010,0.050
'0:06.566',-0.020,-0.050,0.010,0.040
'0:06.568',-0.030,-0.060,0.010,0.040
'0:06.570',-0.060,-0.020,0.030,0.080
'0:06.572',-0.080,0.000,0.050,0.100
'0:06.574',-0.060,0.000,0.040,0.070
'0:06.576',-0.030,-0.010,0.020,0.060
'0:06.578',-0.010,-0.020,0.010,0.050
'0:06.580',0.000,-0.020,0.000,0.050
'0:06.582',0.000,0.000,0.000,0.040
'0:06.584',-0.010,0.010,0.000,0.050
'0:06.586',-0.020,0.030,0.000,0.060
'0:06.588',-0.010,0.030,0.000,0.050
'0:06.590',0.000,0.030,0.000,0.030
'0:06.592',0.000,0.020,-0.010,0.020
'0:06.594',0.000,0.020,-0.010,0.010
'0:06.596',0.010,0.020,0.000,0.000
'0:06.598',0.010,0.040,0.000,0.010
'0:06.600',0.000,0.060,0.000,0.020
'0:06.602',0.000,0.060,0.000,0.020
'0:06.604',0.010,0.050,0.000,0.000
'0:06.606',0.030,0.060,0.000,-0.010
'0:06.608',0.040,0.060,-0.010,-0.030
'0:06.610',0.040,0.070,-0.020,-0.030
'0:06.612',0.020,0.090,-0.020,-0.020
'0:06.614',0.000,0.110,0.000,0.000
'0:06.616',0.000,0.100,0.000,0.000
'0:06.618',0.000,0.100,0.000,0.000
'0:06.620',0.000,0.080,0.000,0.000
'0:06.622',0.000,0.070,0.000,0.000
'0:06.624',0.000,0.070,-0.010,-0.020
'0:06.626',0.000,0.070,-0.010,-0.010
'0:06.628',-0.010,0.080,0.000,0.010
'0:06.630',-0.030,0.080,0.000,0.020
'0:06.632',-0.040,0.070,-0.010,0.020
'0:06.634',-0.050,0.060,-0.010,0.010
'0:06.636',-0.060,0.050,-0.010,0.010
'0:06.638',-0.070,0.040,-0.020,0.010
'0:06.640',-0.070,0.030,-0.020,0.020
'0:06.642',-0.070,0.030,-0.010,0.020
'0:06.644',-0.070,0.010,0.000,0.040
