'Elapsed time','ECG 1','ECG 2','ECG 3','ECG 4'
'0:05.642',-0.330,-0.240,0.000,0.350
'0:05.644',-0.330,-0.230,0.000,0.370
'0:05.646',-0.330,-0.220,0.020,0.390
'0:05.648',-0.320,-0.180,0.040,0.400
'0:05.650',-0.300,-0.150,0.040,0.400
'0:05.652',-0.280,-0.140,0.040,0.380
'0:05.654',-0.260,-0.130,0.050,0.370
'0:05.656',-0.230,-0.120,0.050,0.380
'0:05.658',-0.220,-0.110,0.050,0.390
'0:05.660',-0.210,-0.080,0.060,0.390
'0:05.662',-0.220,-0.050,0.080,0.410
'0:05.664',-0.210,-0.010,0.100,0.430
'0:05.666',-0.170,0.010,0.100,0.410
'0:05.668',-0.140,0.040,0.100,0.380
'0:05.670',-0.120,0.070,0.090,0.360
'0:05.672',-0.100,0.090,0.100,0.350
'0:05.674',-0.100,0.120,0.110,0.340
'0:05.676',-0.120,0.150,0.130,0.340
'0:05.678',-0.160,0.180,0.160,0.340
'0:05.680',-0.180,0.200,0.190,0.340
'0:05.682',-0.170,0.220,0.200,0.350
'0:05.684',-0.170,0.240,0.200,0.350
'0:05.686',-0.170,0.240,0.180,0.320
'0:05.688',-0.190,0.230,0.170,0.290
'0:05.690',-0.190,0.260,0.170,0.290
'0:05.692',-0.200,0.280,0.180,0.300
'0:05.694',-0.210,0.310,0.190,0.300
'0:05.696',-0.240,0.330,0.210,0.330
'0:05.698',-0.270,0.350,0.220,0.350
'0:05.700',-0.290,0.350,0.240,0.360
'0:05.702',-0.300,0.350,0.260,0.340
'0:05.704',-0.310,0.360,0.270,0.340
'0:05.706',-0.330,0.360,0.270,0.340
'0:05.708',-0.330,0.350,0.260,0.320
'0:05.710',-0.340,0.350,0.260,0.320
'0:05.712',-0.350,0.360,0.260,0.330
'0:05.714',-0.350,0.360,0.270,0.340
'0:05.716',-0.330,0.370,0.270,0.330
'0:05.718',-0.300,0.380,0.270,0.310
'0:05.720',-0.270,0.390,0.260,0.290
'0:05.722',-0.240,0.380,0.240,0.280
'0:05.724',-0.200,0.390,0.210,0.280
'0:05.726',-0.160,0.390,0.190,0.260
'0:05.728',-0.130,0.400,0.180,0.250
'0:05.730',-0.100,0.400,0.170,0.250
'0:05.732',-0.060,0.400,0.160,0.250
'0:05.734',-0.020,0.410,0.120,0.240
'0:05.736',0.020,0.400,0.090,0.190
'0:05.738',0.080,0.370,0.070,0.150
'0:05.740',0.130,0.350,0.060,0.120
'0:05.742',0.160,0.330,0.040,0.090
'0:05.744',0.200,0.310,0.020,0.080
'0:05.746',0.220,0.320,0.020,0.080
'0:05.748',0.230,0.310,0.040,0.100
'0:05.750',0.270,0.290,0.020,0.080
'0:05.752',0.330,0.260,0.000,0.030
'0:05.754',0.390,0.230,-0.020,-0.010
'0:05.756',0.450,0.200,-0.040,-0.040
'0:05.758',0.490,0.170,-0.060,-0.060
'0:05.760',0.510,0.160,-0.070,-0.060
'0:05.762',0.520,0.160,-0.080,-0.060
'0:05.764',0.530,0.140,-0.090,-0.070
'0:05.766',0.560,0.120,-0.120,-0.100
'0:05.768',0.590,0.100,-0.150,-0.140
'0:05.770',0.620,0.090,-0.160,-0.190
'0:05.772',0.650,0.060,-0.170,-0.220
'0:05.774',0.670,0.040,-0.170,-0.220
'0:05.776',0.680,0.030,-0.180,-0.220
'0:05.778',0.660,0.010,-0.170,-0.210
'0:05.780',0.640,0.000,-0.160,-0.210
'0:05.782',0.640,0.000,-0.170,-0.210
'0:05.784',0.650,-0.020,-0.180,-0.240
'0:05.786',0.660,-0.030,-0.190,-0.270
'0:05.788',0.650,-0.030,-0.180,-0.280
'0:05.790',0.630,-0.020,-0.170,-0.260
'0:05.792',0.620,-0.030,-0.170,-0.270
'0:05.794',0.610,-0.040,-0.170,-0.280
'0:05.796',0.580,-0.050,-0.150,-0.280
'0:05.798',0.560,-0.050,-0.150,-0.280
'0:05.800',0.530,-0.060,-0.150,-0.280
'0:05.802',0.520,-0.050,-0.150,-0.290
'0:05.804',0.520,-0.030,-0.150,-0.300
'0:05.806',0.510,-0.040,-0.160,-0.300
'0:05.808',0.500,-0.040,-0.150,-0.290
'0:05.810',0.470,-0.030,-0.130,-0.270
'0:05.812',0.440,-0.020,-0.110,-0.250
'0:05.814',0.410,-0.010,-0.090,-0.240
'0:05.816',0.380,0.000,-0.080,-0.230
'0:05.818',0.350,0.010,-0.070,-0.220
'0:05.820',0.340,0.020,-0.060,-0.250
'0:05.822',0.340,0.020,-0.060,-0.260
'0:05.824',0.330,0.010,-0.060,-0.250
'0:05.826',0.310,0.010,-0.070,-0.230
'0:05.828',0.280,0.010,-0.080,-0.220
'0:05.830',0.240,0.020,-0.080,-0.190
'0:05.832',0.230,0.040,-0.060,-0.160
'0:05.834',0.220,0.050,-0.040,-0.170
'0:05.836',0.210,0.040,-0.050,-0.200
'0:05.838',0.200,0.030,-0.070,-0.210
'0:05.840',0.200,0.010,-0.080,-0.210
'0:05.842',0.190,0.000,-0.080,-0.200
'0:05.844',0.170,0.030,-0.070,-0.180
'0:05.846',0.140,0.070,-0.050,-0.150
'0:05.848',0.130,0.070,-0.040,-0.150
'0:05.850',0.130,0.070,-0.040,-0.140
'0:05.852',0.140,0.070,-0.040,-0.140
'0:05.854',0.140,0.060,-0.050,-0.160
'0:05.856',0.140,0.060,-0.050,-0.150
'0:05.858',0.120,0.070,-0.040,-0.130
'0:05.860',0.100,0.100,-0.040,-0.090
'0:05.862',0.090,0.100,-0.040,-0.080
'0:05.864',0.080,0.100,-0.050,-0.080
'0:05.866',0.090,0.090,-0.050,-0.080
'0:05.868',0.090,0.080,-0.060,-0.090
'0:05.870',0.090,0.070,-0.060,-0.100
'0:05.872',0.100,0.050,-0.060,-0.100
'0:05.874',0.100,0.060,-0.050,-0.090
'0:05.876',0.110,0.050,-0.050,-0.070
'0:05.878',0.090,0.050,-0.050,-0.050
'0:05.880',0.070,0.050,-0.060,-0.040
'0:05.882',0.070,0.040,-0.050,-0.050
'0:05.884',0.080,0.030,-0.060,-0.070
'0:05.886',0.070,0.040,-0.070,-0.090
'0:05.888',0.060,0.060,-0.080,-0.110
'0:05.890',0.060,0.060,-0.090,-0.140
'0:05.892',0.060,0.040,-0.110,-0.170
'0:05.894',0.050,0.030,-0.110,-0.170
'0:05.896',0.030,0.030,-0.100,-0.170
'0:05.898',0.030,0.030,-0.100,-0.170
'0:05.900',0.030,0.030,-0.100,-0.180
'0:05.902',0.020,0.060,-0.090,-0.170
'0:05.904',0.020,0.050,-0.090,-0.190
'0:05.906',0.030,0.040,-0.090,-0.210
'0:05.908',0.030,0.030,-0.100,-0.210
'0:05.910',0.030,0.030,-0.100,-0.200
'0:05.912',0.020,0.050,-0.090,-0.200
'0:05.914',0.020,0.060,-0.080,-0.180
'0:05.916',0.020,0.070,-0.070,-0.140
'0:05.918',0.030,0.080,-0.060,-0.140
'0:05.920',0.050,0.070,-0.080,-0.160
'0:05.922',0.070,0.070,-0.090,-0.170
'0:05.924',0.080,0.070,-0.100,-0.170
'0:05.926',0.090,0.060,-0.110,-0.150
'0:05.928',0.080,0.070,-0.120,-0.120
'0:05.930',0.070,0.080,-0.120,-0.080
'0:05.932',0.060,0.090,-0.110,-0.050
'0:05.934',0.070,0.090,-0.110,-0.040
'0:05.936',0.090,0.090,-0.120,-0.050
'0:05.938',0.100,0.080,-0.140,-0.060
'0:05.940',0.110,0.060,-0.150,-0.060
'0:05.942',0.120,0.050,-0.150,-0.050
'0:05.944',0.090,0.060,-0.140,-0.020
'0:05.946',0.070,0.060,-0.130,-0.020
'0:05.948',0.080,0.060,-0.140,-0.030
'0:05.950',0.110,0.060,-0.140,-0.060
'0:05.952',0.120,0.060,-0.130,-0.090
'0:05.954',0.140,0.060,-0.150,-0.120
'0:05.956',0.160,0.060,-0.160,-0.130
'0:05.958',0.160,0.060,-0.160,-0.130
'0:05.960',0.140,0.060,-0.160,-0.150
'0:05.962',0.140,0.070,-0.160,-0.160
'0:05.964',0.140,0.060,-0.160,-0.150
'0:05.966',0.150,0.060,-0.160,-0.130
'0:05.968',0.170,0.060,-0.160,-0.130
'0:05.970',0.180,0.060,-0.170,-0.140
'0:05.972',0.180,0.070,-0.170,-0.120
'0:05.974',0.190,0.080,-0.150,-0.100
'0:05.976',0.190,0.070,-0.150,-0.090
'0:05.978',0.170,0.080,-0.140,-0.080
'0:05.980',0.160,0.080,-0.130,-0.060
'0:05.982',0.160,0.090,-0.120,-0.040
'0:05.984',0.150,0.090,-0.110,-0.040
'0:05.986',0.140,0.100,-0.090,-0.040
'0:05.988',0.140,0.100,-0.090,-0.060
'0:05.990',0.150,0.090,-0.090,-0.060
'0:05.992',0.160,0.090,-0.100,-0.050
'0:05.994',0.150,0.090,-0.130,-0.020
'0:05.996',0.150,0.080,-0.150,0.000
'0:05.998',0.160,0.080,-0.170,0.000
'0:06.000',0.170,0.100,-0.220,0.000
'0:06.002',0.190,0.090,-0.280,-0.050
'0:06.004',0.220,0.030,-0.340,-0.110
'0:06.006',0.220,-0.010,-0.370,-0.120
'0:06.008',0.230,-0.020,-0.330,-0.070
'0:06.010',0.210,0.010,-0.180,0.030
'0:06.012',0.170,0.110,0.030,0.200
'0:06.014',0.150,0.280,0.310,0.410
'0:06.016',0.200,0.540,0.670,0.620
'0:06.018',0.300,0.870,1.110,0.820
'0:06.020',0.410,1.240,1.600,1.060
'0:06.022',0.520,1.650,2.140,1.350
'0:06.024',0.640,2.090,2.700,1.650
'0:06.026',0.730,2.570,3.280,1.980
'0:06.028',0.790,3.030,3.830,2.290
'0:06.030',0.840,3.430,4.270,2.530
'0:06.032',0.900,3.720,4.550,2.660
'0:06.034',0.940,3.880,4.660,2.690
'0:06.036',0.950,3.920,4.620,2.610
'0:06.038',0.890,3.740,4.370,2.470
'0:06.040',0.710,3.320,3.900,2.300
'0:06.042',0.460,2.760,3.310,2.090
'0:06.044',0.240,2.180,2.700,1.850
'0:06.046',0.090,1.690,2.150,1.580
'0:06.048',0.000,1.270,1.660,1.310
'0:06.050',-0.050,0.930,1.230,1.050
'0:06.052',-0.080,0.660,0.860,0.790
'0:06.054',-0.080,0.430,0.540,0.560
'0:06.056',-0.070,0.250,0.270,0.380
'0:06.058',-0.060,0.100,0.040,0.210
'0:06.060',-0.040,-0.040,-0.140,0.070
'0:06.062',-0.030,-0.160,-0.300,-0.050
'0:06.064',-0.010,-0.260,-0.450,-0.170
'0:06.066',0.010,-0.340,-0.580,-0.270
'0:06.068',0.040,-0.410,-0.680,-0.380
'0:06.070',0.070,-0.470,-0.760,-0.460
'0:06.072',0.090,-0.530,-0.830,-0.530
'0:06.074',0.100,-0.590,-0.880,-0.580
'0:06.076',0.110,-0.630,-0.910,-0.620
'0:06.078',0.100,-0.650,-0.940,-0.650
'0:06.080',0.120,-0.660,-0.960,-0.680
'0:06.082',0.140,-0.670,-0.980,-0.700
'0:06.084',0.140,-0.670,-1.000,-0.730
'0:06.086',0.150,-0.670,-1.000,-0.760
'0:06.088',0.170,-0.680,-1.020,-0.780
'0:06.090',0.190,-0.690,-1.020,-0.790
'0:06.092',0.190,-0.690,-1.020,-0.790
'0:06.094',0.190,-0.690,-1.020,-0.780
'0:06.096',0.190,-0.690,-1.010,-0.760
'0:06.098',0.180,-0.650,-1.000,-0.720
'0:06.100',0.180,-0.620,-0.980,-0.710
'0:06.102',0.190,-0.610,-0.970,-0.720
'0:06.104',0.200,-0.600,-0.960,-0.730
'0:06.106',0.230,-0.580,-0.950,-0.740
'0:06.108',0.250,-0.570,-0.940,-0.730
'0:06.110',0.250,-0.560,-0.920,-0.730
'0:06.112',0.230,-0.530,-0.880,-0.700
'0:06.114',0.240,-0.510,-0.860,-0.680
'0:06.116',0.250,-0.500,-0.840,-0.660
'0:06.118',0.250,-0.490,-0.820,-0.660
'0:06.120',0.270,-0.490,-0.810,-0.680
'0:06.122',0.270,-0.490,-0.800,-0.680
'0:06.124',0.280,-0.480,-0.800,-0.680
'0:06.126',0.270,-0.440,-0.770,-0.650
'0:06.128',0.260,-0.430,-0.740,-0.620
'0:06.130',0.260,-0.420,-0.730,-0.610
'0:06.132',0.270,-0.410,-0.730,-0.600
'0:06.134',0.290,-0.400,-0.720,-0.620
'0:06.136',0.310,-0.400,-0.720,-0.650
'0:06.138',0.310,-0.400,-0.720,-0.660
'0:06.140',0.310,-0.380,-0.710,-0.650
'0:06.142',0.300,-0.360,-0.700,-0.630
'0:06.144',0.300,-0.350,-0.690,-0.620
'0:06.146',0.310,-0.340,-0.680,-0.620
'0:06.148',0.310,-0.340,-0.660,-0.610
'0:06.150',0.310,-0.320,-0.650,-0.590
'0:06.152',0.320,-0.310,-0.650,-0.590
'0:06.154',0.320,-0.290,-0.640,-0.590
'0:06.156',0.320,-0.270,-0.630,-0.580
'0:06.158',0.330,-0.270,-0.620,-0.580
'0:06.160',0.340,-0.270,-0.630,-0.580
'0:06.162',0.320,-0.270,-0.630,-0.570
'0:06.164',0.320,-0.270,-0.620,-0.570
'0:06.166',0.340,-0.260,-0.610,-0.560
'0:06.168',0.350,-0.240,-0.600,-0.560
'0:06.170',0.360,-0.220,-0.610,-0.580
'0:06.172',0.380,-0.220,-0.620,-0.590
'0:06.174',0.400,-0.220,-0.610,-0.600
'0:06.176',0.420,-0.220,-0.610,-0.610
'0:06.178',0.400,-0.210,-0.590,-0.600
'0:06.180',0.380,-0.190,-0.580,-0.580
'0:06.182',0.380,-0.160,-0.570,-0.550
'0:06.184',0.380,-0.130,-0.550,-0.550
'0:06.186',0.400,-0.120,-0.550,-0.580
'0:06.188',0.440,-0.130,-0.570,-0.620
'0:06.190',0.470,-0.130,-0.570,-0.620
'0:06.192',0.480,-0.120,-0.560,-0.620
'0:06.194',0.480,-0.110,-0.550,-0.620
'0:06.196',0.470,-0.050,-0.530,-0.600
'0:06.198',0.460,-0.010,-0.510,-0.560
'0:06.200',0.480,0.000,-0.510,-0.560
'0:06.202',0.500,0.000,-0.510,-0.600
'0:06.204',0.530,-0.010,-0.500,-0.640
'0:06.206',0.560,0.000,-0.510,-0.660
'0:06.208',0.570,0.000,-0.520,-0.660
'0:06.210',0.570,0.010,-0.510,-0.650
'0:06.212',0.570,0.030,-0.500,-0.650
'0:06.214',0.570,0.040,-0.490,-0.640
'0:06.216',0.560,0.040,-0.480,-0.640
'0:06.218',0.570,0.050,-0.490,-0.660
'0:06.220',0.590,0.060,-0.500,-0.690
'0:06.222',0.610,0.060,-0.490,-0.700
'0:06.224',0.600,0.090,-0.470,-0.690
'0:06.226',0.590,0.110,-0.460,-0.680
'0:06.228',0.590,0.120,-0.450,-0.670
'0:06.230',0.590,0.120,-0.440,-0.660
'0:06.232',0.590,0.120,-0.420,-0.640
'0:06.234',0.600,0.110,-0.400,-0.630
'0:06.236',0.610,0.110,-0.390,-0.640
'0:06.238',0.610,0.120,-0.390,-0.640
'0:06.240',0.590,0.130,-0.390,-0.610
'0:06.242',0.570,0.120,-0.390,-0.590
'0:06.244',0.540,0.100,-0.370,-0.590
'0:06.246',0.530,0.080,-0.350,-0.580
'0:06.248',0.510,0.070,-0.340,-0.550
'0:06.250',0.480,0.080,-0.340,-0.520
'0:06.252',0.460,0.080,-0.330,-0.510
'0:06.254',0.420,0.080,-0.330,-0.490
'0:06.256',0.410,0.050,-0.340,-0.470
'0:06.258',0.390,0.010,-0.340,-0.440
'0:06.260',0.350,-0.010,-0.330,-0.410
'0:06.262',0.310,-0.030,-0.320,-0.390
'0:06.264',0.270,-0.050,-0.310,-0.360
'0:06.266',0.230,-0.060,-0.300,-0.310
'0:06.268',0.190,-0.060,-0.280,-0.270
'0:06.270',0.150,-0.100,-0.270,-0.250
'0:06.272',0.130,-0.130,-0.270,-0.220
'0:06.274',0.110,-0.150,-0.260,-0.180
'0:06.276',0.080,-0.170,-0.240,-0.140
'0:06.278',0.030,-0.180,-0.220,-0.090
'0:06.280',-0.010,-0.170,-0.200,-0.050
'0:06.282',-0.050,-0.150,-0.180,-0.010
'0:06.284',-0.060,-0.160,-0.170,0.000
'0:06.286',-0.060,-0.180,-0.170,-0.020
'0:06.288',-0.070,-0.190,-0.180,-0.030
'0:06.290',-0.080,-0.190,-0.170,-0.020
'0:06.292',-0.100,-0.210,-0.160,0.000
'0:06.294',-0.130,-0.210,-0.140,0.030
'0:06.296',-0.160,-0.190,-0.120,0.070
'0:06.298',-0.160,-0.210,-0.110,0.090
'0:06.300',-0.160,-0.220,-0.100,0.090
'0:06.302',-0.150,-0.220,-0.100,0.080
'0:06.304',-0.150,-0.220,-0.100,0.070
'0:06.306',-0.150,-0.240,-0.100,0.070
'0:06.308',-0.160,-0.260,-0.090,0.080
'0:06.310',-0.190,-0.240,-0.090,0.100
'0:06.312',-0.190,-0.230,-0.090,0.100
'0:06.314',-0.190,-0.240,-0.090,0.100
'0:06.316',-0.200,-0.250,-0.090,0.090
'0:06.318',-0.200,-0.250,-0.100,0.080
'0:06.320',-0.190,-0.250,-0.110,0.060
'0:06.322',-0.190,-0.230,-0.110,0.060
'0:06.324',-0.190,-0.210,-0.100,0.080
'0:06.326',-0.190,-0.210,-0.090,0.100
'0:06.328',-0.200,-0.210,-0.090,0.120
'0:06.330',-0.200,-0.210,-0.080,0.120
'0:06.332',-0.190,-0.220,-0.100,0.110
'0:06.334',-0.170,-0.230,-0.120,0.090
'0:06.336',-0.160,-0.210,-0.120,0.080
'0:06.338',-0.170,-0.190,-0.110,0.080
'0:06.340',-0.170,-0.200,-0.100,0.070
'0:06.342',-0.160,-0.220,-0.100,0.070
'0:06.344',-0.170,-0.220,-0.090,0.070
'0:06.346',-0.180,-0.230,-0.080,0.060
'0:06.348',-0.170,-0.240,-0.090,0.080
'0:06.350',-0.170,-0.230,-0.100,0.090
'0:06.352',-0.180,-0.220,-0.080,0.100
'0:06.354',-0.180,-0.230,-0.090,0.080
'0:06.356',-0.170,-0.240,-0.100,0.070
'0:06.358',-0.140,-0.240,-0.100,0.060
'0:06.360',-0.130,-0.230,-0.100,0.060
'0:06.362',-0.140,-0.230,-0.100,0.060
'0:06.364',-0.140,-0.210,-0.090,0.070
'0:06.366',-0.130,-0.190,-0.090,0.080
'0:06.368',-0.130,-0.200,-0.100,0.070
'0:06.370',-0.110,-0.210,-0.120,0.060
'0:06.372',-0.100,-0.220,-0.130,0.050
'0:06.374',-0.100,-0.220,-0.140,0.050
'0:06.376',-0.090,-0.220,-0.150,0.050
'0:06.378',-0.100,-0.210,-0.150,0.060
'0:06.380',-0.110,-0.190,-0.140,0.070
'0:06.382',-0.110,-0.180,-0.140,0.060
'0:06.384',-0.090,-0.180,-0.130,0.040
'0:06.386',-0.060,-0.190,-0.130,0.010
'0:06.388',-0.040,-0.210,-0.140,0.000
'0:06.390',-0.040,-0.220,-0.140,-0.010
'0:06.392',-0.030,-0.210,-0.130,-0.010
'0:06.394',-0.040,-0.180,-0.110,0.010
'0:06.396',-0.040,-0.180,-0.100,0.020
'0:06.398',-0.040,-0.170,-0.120,0.020
'0:06.400',-0.020,-0.160,-0.130,0.030
'0:06.402',-0.020,-0.160,-0.140,0.010
'0:06.404',-0.010,-0.170,-0.150,-0.010
'0:06.406',-0.010,-0.170,-0.150,-0.020
'0:06.408',-0.020,-0.160,-0.140,0.000
'0:06.410',-0.030,-0.160,-0.140,0.000
'0:06.412',-0.020,-0.170,-0.140,0.000
'0:06.414',-0.020,-0.160,-0.140,0.000
'0:06.416',-0.020,-0.150,-0.130,0.000
'0:06.418',0.000,-0.160,-0.130,-0.010
'0:06.420',0.000,-0.160,-0.130,-0.030
'0:06.422',0.010,-0.140,-0.130,-0.030
'0:06.424',0.020,-0.130,-0.130,-0.030
'0:06.426',0.010,-0.130,-0.140,-0.030
'0:06.428',0.000,-0.130,-0.150,-0.020
'0:06.430',0.000,-0.120,-0.150,-0.020
'0:06.432',0.000,-0.110,-0.140,-0.020
'0:06.434',0.010,-0.110,-0.140,-0.020
'0:06.436',0.010,-0.090,-0.120,0.000
'0:06.438',0.020,-0.090,-0.110,-0.010
'0:06.440',0.030,-0.100,-0.110,-0.030
'0:06.442',0.040,-0.100,-0.110,-0.040
'0:06.444',0.040,-0.090,-0.120,-0.040
'0:06.446',0.030,-0.090,-0.110,-0.030
'0:06.448',0.030,-0.070,-0.100,-0.030
'0:06.450',0.030,-0.060,-0.090,-0.010
'0:06.452',0.040,-0.060,-0.090,-0.020
'0:06.454',0.050,-0.050,-0.100,-0.050
'0:06.456',0.060,-0.040,-0.110,-0.050
'0:06.458',0.060,-0.040,-0.110,-0.050
'0:06.460',0.060,-0.060,-0.120,-0.040
'0:06.462',0.050,-0.050,-0.120,-0.020
'0:06.464',0.030,-0.030,-0.110,0.000
'0:06.466',0.030,-0.030,-0.100,0.000
'0:06.468',0.040,-0.040,-0.090,-0.010
'0:06.470',0.050,-0.050,-0.100,-0.040
'0:06.472',0.060,-0.050,-0.120,-0.060
'0:06.474',0.070,-0.060,-0.130,-0.060
'0:06.476',0.070,-0.070,-0.120,-0.060
'0:06.478',0.040,-0.060,-0.110,-0.040
'0:06.480',0.020,-0.050,-0.100,-0.030
'0:06.482',0.020,-0.060,-0.090,-0.040
'0:06.484',0.020,-0.080,-0.090,-0.060
'0:06.486',0.040,-0.080,-0.110,-0.080
'0:06.488',0.060,-0.080,-0.120,-0.090
'0:06.490',0.070,-0.090,-0.120,-0.090
'0:06.492',0.060,-0.080,-0.110,-0.080
'0:06.494',0.040,-0.080,-0.110,-0.070
'0:06.496',0.030,-0.080,-0.090,-0.050
'0:06.498',0.030,-0.080,-0.090,-0.050
'0:06.500',0.040,-0.080,-0.090,-0.060
'0:06.502',0.040,-0.090,-0.100,-0.090
'0:06.504',0.050,-0.090,-0.100,-0.120
'0:06.506',0.040,-0.080,-0.100,-0.100
'0:06.508',0.040,-0.080,-0.100,-0.080
'0:06.510',0.030,-0.090,-0.100,-0.070
'0:06.512',0.010,-0.100,-0.100,-0.060
'0:06.514',0.010,-0.090,-0.100,-0.050
'0:06.516',0.000,-0.090,-0.110,-0.040
'0:06.518',0.010,-0.100,-0.130,-0.060
'0:06.520',0.000,-0.080,-0.130,-0.060
'0:06.522',0.000,-0.070,-0.130,-0.060
'0:06.524',0.010,-0.080,-0.130,-0.060
'0:06.526',0.030,-0.100,-0.140,-0.070
'0:06.528',0.010,-0.110,-0.150,-0.060
'0:06.530',0.000,-0.100,-0.130,-0.030
'0:06.532',-0.010,-0.080,-0.120,-0.020
'0:06.534',0.000,-0.060,-0.120,-0.010
'0:06.536',0.010,-0.060,-0.130,-0.030
'0:06.538',0.030,-0.060,-0.120,-0.050
'0:06.540',0.030,-0.070,-0.120,-0.050
'0:06.542',0.030,-0.080,-0.120,-0.030
'0:06.544',0.020,-0.080,-0.110,-0.010
'0:06.546',0.010,-0.070,-0.120,0.000
'0:06.548',0.000,-0.060,-0.120,0.000
'0:06.550',0.000,-0.060,-0.110,0.010
'0:06.552',-0.010,-0.070,-0.130,0.000
'0:06.554',-0.010,-0.070,-0.130,-0.010
'0:06.556',-0.010,-0.060,-0.130,-0.020
'0:06.558',-0.010,-0.050,-0.120,-0.020
'0:06.560',-0.010,-0.040,-0.110,-0.010
'0:06.562',-0.020,-0.030,-0.100,0.000
'0:06.564',-0.020,-0.030,-0.100,0.000
'0:06.566',-0.030,-0.030,-0.100,0.000
'0:06.568',-0.040,-0.030,-0.110,-0.030
'0:06.570',-0.030,-0.040,-0.130,-0.040
'0:06.572',-0.020,-0.050,-0.140,-0.040
'0:06.574',-0.020,-0.070,-0.150,-0.050
'0:06.576',-0.030,-0.070,-0.150,-0.030
'0:06.578',-0.030,-0.070,-0.140,-0.020
'0:06.580',-0.050,-0.090,-0.130,-0.010
'0:06.582',-0.050,-0.110,-0.130,0.000
'0:06.584',-0.040,-0.120,-0.130,-0.010
'0:06.586',-0.020,-0.120,-0.150,-0.030
'0:06.588',0.000,-0.120,-0.160,-0.040
'0:06.590',0.000,-0.130,-0.170,-0.030
'0:06.592',0.000,-0.140,-0.170,-0.010
'0:06.594',-0.010,-0.140,-0.180,-0.010
'0:06.596',-0.020,-0.130,-0.170,-0.010
'0:06.598',-0.030,-0.130,-0.160,-0.020
'0:06.600',-0.030,-0.130,-0.150,-0.020
'0:06.602',-0.030,-0.130,-0.150,-0.020
'0:06.604',-0.020,-0.110,-0.140,-0.020
'0:06.606',-0.020,-0.090,-0.150,-0.020
'0:06.608',-0.010,-0.100,-0.150,-0.030
'0:06.610',-0.030,-0.100,-0.140,-0.030
'0:06.612',-0.060,-0.100,-0.120,-0.010
'0:06.614',-0.070,-0.090,-0.110,0.000
'0:06.616',-0.070,-0.080,-0.120,-0.010
'0:06.618',-0.060,-0.050,-0.110,-0.010
'0:06.620',-0.040,-0.040,-0.130,-0.030
'0:06.622',-0.030,-0.050,-0.140,-0.040
'0:06.624',-0.030,-0.060,-0.140,-0.040
'0:06.626',-0.030,-0.060,-0.160,-0.050
'0:06.628',-0.040,-0.050,-0.150,-0.050
'0:06.630',-0.050,-0.050,-0.150,-0.040
'0:06.632',-0.070,-0.040,-0.150,-0.020
'0:06.634',-0.080,-0.040,-0.140,-0.020
'0:06.636',-0.060,-0.040,-0.150,-0.040
'0:06.638',-0.040,-0.040,-0.160,-0.060
'0:06.640',-0.030,-0.060,-0.170,-0.070
'0:06.642',-0.030,-0.070,-0.170,-0.070
'0:06.644',-0.030,-0.070,-0.160,-0.060
'0:06.646',-0.040,-0.050,-0.140,-0.040
'0:06.648',-0.050,-0.040,-0.140,-0.010
'0:06.650',-0.040,-0.050,-0.140,-0.010
'0:06.652',-0.020,-0.050,-0.140,-0.040
'0:06.654',0.000,-0.060,-0.150,-0.070
'0:06.656',0.000,-0.060,-0.150,-0.080
'0:06.658',-0.010,-0.060,-0.170,-0.090
'0:06.660',-0.020,-0.040,-0.170,-0.080
'0:06.662',-0.020,-0.020,-0.170,-0.060
'0:06.664',-0.010,-0.020,-0.170,-0.050
'0:06.666',-0.010,-0.030,-0.160,-0.050
'0:06.668',-0.010,-0.030,-0.160,-0.070
'0:06.670',0.000,-0.030,-0.170,-0.090
'0:06.672',0.000,-0.030,-0.180,-0.100
'0:06.674',0.000,-0.010,-0.170,-0.080
'0:06.676',0.000,-0.010,-0.160,-0.060
'0:06.678',0.000,-0.010,-0.160,-0.050
'0:06.680',0.000,-0.020,-0.150,-0.050
'0:06.682',0.000,-0.030,-0.150,-0.050
'0:06.684',0.000,-0.030,-0.160,-0.060
'0:06.686',0.000,-0.030,-0.160,-0.070
'0:06.688',0.020,-0.020,-0.160,-0.070
'0:06.690',0.020,-0.030,-0.170,-0.050
'0:06.692',0.030,-0.050,-0.190,-0.060
'0:06.694',0.020,-0.060,-0.220,-0.080
'0:06.696',0.020,-0.080,-0.250,-0.120
'0:06.698',0.040,-0.090,-0.300,-0.160
'0:06.700',0.070,-0.120,-0.380,-0.240
'0:06.702',0.090,-0.150,-0.440,-0.300
'0:06.704',0.100,-0.170,-0.470,-0.320
'0:06.706',0.110,-0.180,-0.440,-0.310
'0:06.708',0.120,-0.140,-0.310,-0.210
'0:06.710',0.110,-0.030,-0.070,-0.050
'0:06.712',0.090,0.130,0.220,0.150
'0:06.714',0.130,0.390,0.600,0.370
'0:06.716',0.250,0.750,1.040,0.600
'0:06.718',0.390,1.160,1.530,0.840
'0:06.720',0.530,1.590,2.060,1.110
'0:06.722',0.660,2.040,2.610,1.410
'0:06.724',0.780,2.520,3.210,1.760
'0:06.726',0.880,3.010,3.790,2.100
'0:06.728',0.940,3.490,4.330,2.400
'0:06.730',1.000,3.910,4.760,2.650
'0:06.732',1.060,4.210,5.030,2.790
'0:06.734',1.080,4.350,5.140,2.820
'0:06.736',1.050,4.330,5.060,2.780
'0:06.738',0.940,4.090,4.760,2.650
